no;y;z1;z2
8448;1059.2317;47.155395;112.96124
8449;1065.3418;47.912361;112.1361
8450;1071.0117;48.787242;112.7212
8451;1075.6169;47.751643;113.07106
8452;1071.3367;46.722934;112.60268
8453;1068.0264;47.958619;112.71408
8454;1069.9429;48.308794;111.72398
8455;1069.4852;49.145933;111.62523
8456;1072.7321;50.21174;111.4921
8457;1076.354;50.118777;110.70208
8458;1075.7881;48.960172;112.54734
8459;1079.157;49.569241;112.88352
8460;1083.0277;49.23369;113.0947
8461;1084.6882;48.951234;113.33415
8462;1078.9847;48.505364;111.14669
8463;1074.7385;50.127974;111.40096
8464;1076.1471;50.783619;110.79022
8465;1071.8738;48.581067;110.59661
8466;1060.6685;47.909281;108.91828
8467;1055.924;48.6005;110.77364
8468;1056.78;46.786937;110.34579
8469;1049.0426;46.774078;108.71369
8470;1040.051;46.971504;108.40955
8471;1037.3121;46.856691;107.84782
8472;1035.2424;46.318949;108.44292
8473;1029.919;45.583154;106.93734
8474;1020.0113;44.870757;107.27564
8475;1011.8453;43.693518;106.94623
8476;1003.4379;42.078475;106.64094
8477;994.42313;40.639824;108.078
8478;989.26743;39.578077;107.86543
8479;986.11598;39.145899;108.71113
8480;983.10373;38.842552;106.86594
8481;975.00267;38.253613;107.7194
8482;973.9343;37.722197;108.44728
8483;971.35753;36.803849;108.14267
8484;969.74122;36.496278;108.55868
8485;966.70717;35.010597;109.17799
8486;963.92976;35.231065;109.67224
8487;965.6657;35.952637;108.79982
8488;963.45122;35.133796;108.46724
8489;956.04573;35.217565;106.69882
8490;947.76705;35.174652;105.85292
8491;948.74809;36.446843;106.87013
8492;954.17034;36.589355;105.67258
8493;945.98041;36.074352;103.56875
8494;934.32363;34.614259;105.22686
8495;931.01548;34.183552;103.82337
8496;924.08652;33.239133;104.73084
8497;924.76226;33.262234;106.0509
8498;927.56156;33.444088;105.31491
8499;926.69238;33.277412;104.68529
8500;921.90349;32.554339;104.90855
8501;916.91648;31.922293;104.69996
8502;912.6747;31.899928;105.14272
8503;914.43947;32.096902;104.59803
8504;910.19248;31.940416;103.96977
8505;912.34941;33.366137;105.01919
8506;922.45907;33.797393;105.25925
8507;924.8533;33.16501;104.36646
8508;922.57048;33.979494;105.38774
8509;920.36942;32.311898;103.64936
8510;914.06673;31.972813;105.40513
8511;921.16602;33.716236;105.7736
8512;929.28502;33.356007;106.39289
8513;938.29768;35.258596;107.12926
8514;945.63574;34.037218;107.63905
8515;948.51956;35.089949;108.37146
8516;953.31859;35.218491;107.45398
8517;954.28725;35.386504;107.47508
8518;956.29561;35.254545;108.59199
8519;957.15651;34.546606;108.45545
8520;954.00282;34.582979;108.04462
8521;952.59536;32.353136;110.07744
8522;949.8393;31.6481;110.49414
8523;946.09475;30.384961;110.0722
8524;938.32534;29.648579;110.34326
8525;935.01561;28.240511;111.45966
8526;934.48676;28.330012;110.86211
8527;931.11182;27.770503;111.18781
8528;931.07699;28.661313;111.61704
8529;931.56869;29.085641;110.18508
8530;928.21426;28.078565;109.97847
8531;925.89215;28.230273;110.14808
8532;920.78769;27.557823;109.05534
8533;917.741;27.447874;111.27078
8534;919.89861;27.511543;109.61472
8535;916.20228;28.558578;108.28846
8536;912.83154;28.801071;109.2539
8537;919.04246;29.109505;108.93606
8538;922.58399;30.98421;108.25058
8539;931.37292;32.505642;108.75712
8540;940.8333;33.067227;108.8808
8541;949.9108;33.670733;110.05607
8542;959.18428;34.431801;110.29485
8543;971.55;36.226114;111.28653
8544;975.003;35.434112;109.96134
8545;974.73443;36.455663;109.63458
8546;971.96832;34.977941;109.83772
8547;964.08141;34.326849;108.06319
8548;956.57132;35.837281;106.97346
8549;956.7314;34.749523;109.36931
8550;960.54385;34.777256;109.00797
8551;961.6657;34.561248;109.81181
8552;967.74235;35.507098;111.57968
8553;975.64666;33.80958;112.21972
8554;968.49443;30.599736;112.11006
8555;962.43795;31.898084;113.19756
8556;964.7757;30.309537;113.01872
8557;956.25004;29.764407;112.72477
8558;955.91308;30.253141;113.43216
8559;955.66238;30.396193;112.71298
8560;954.1418;30.698287;112.13533
8561;955.56652;30.98926;112.04705
8562;955.48851;30.818628;112.01947
8563;957.36175;31.825579;112.95686
8564;959.22366;30.345119;111.84096
8565;953.5345;31.563075;112.42236
8566;961.36939;31.944711;113.31731
8567;962.84314;29.517436;113.14432
8568;957.70509;29.908076;113.56752
8569;958.0424;31.290323;112.59341
8570;957.04067;31.412024;110.57695
8571;948.97814;29.987685;110.85705
8572;942.09544;29.518781;111.18052
8573;947.71879;32.104583;112.55235
8574;960.85505;32.698413;111.7624
8575;957.93996;31.789138;109.39745
8576;947.396;32.09194;109.5595
8577;949.12171;31.8914;111.40045
8578;955.19318;31.699516;111.78315
8579;955.59348;31.519827;111.04283
8580;955.97839;32.452018;112.20608
8581;966.54617;34.371694;112.1972
8582;979.23649;36.337833;112.1583
8583;986.21978;35.964284;112.35332
8584;987.97294;35.934648;111.19373
8585;983.21556;36.037798;111.09144
8586;984.16111;36.436816;111.31559
8587;984.16196;36.279745;110.43676
8588;975.25516;35.523638;108.41127
8589;964.94678;35.889267;107.67277
8590;963.63346;38.075368;108.2637
8591;977.61124;38.236378;110.12773
8592;988.70935;39.311098;109.12663
8593;985.63399;37.72144;108.21766
8594;982.46126;40.160263;108.78603
8595;987.39048;38.720769;107.76339
8596;981.90046;37.758911;109.39281
8597;978.84309;38.425482;106.95367
8598;972.70623;38.039358;107.19203
8599;968.67144;37.376791;107.05877
8600;964.18448;37.760227;106.623
8601;963.34839;38.433092;105.05817
8602;958.90393;39.157638;105.00146
8603;968.70326;41.278632;106.62997
8604;989.25867;42.238684;108.78923
8605;1002.9407;41.144065;109.4935
8606;1005.8691;41.680703;109.07665
8607;1003.3895;41.358516;108.92909
8608;1000.3888;41.901987;106.92075
8609;993.26773;41.984077;106.15737
8610;992.17924;43.012718;106.2099
8611;997.0676;43.666297;106.37349
8612;1005.0569;45.308427;106.98227
8613;1013.5798;46.224327;105.4006
8614;1015.4527;46.640343;106.49393
8615;1022.4273;45.422792;108.26373
8616;1022.6799;45.603907;107.09403
8617;1024.2497;46.17133;108.1996
8618;1035.9636;47.203953;109.66252
8619;1044.2662;46.567098;110.18714
8620;1045.3187;47.728484;108.31016
8621;1042.4954;49.214703;107.67712
8622;1053.6483;50.160361;109.92946
8623;1064.8226;50.357372;109.89915
8624;1071.0641;50.986154;109.58012
8625;1071.0192;51.661286;108.80958
8626;1067.592;50.42548;108.0793
8627;1063.0904;51.301655;108.27919
8628;1067.3072;51.374168;108.90289
8629;1069.7125;52.587925;108.24725
8630;1070.6076;52.074815;107.97005
8631;1073.4203;53.131016;109.15496
8632;1079.1437;52.267172;108.78552
8633;1075.1616;52.305472;108.05434
8634;1071.1838;52.150549;108.40603
8635;1068.6808;50.296557;107.77179
8636;1062.0755;50.44864;110.1405
8637;1072.5416;50.947638;111.49273
8638;1078.0483;50.165368;110.45644
8639;1074.0981;51.102856;109.55911
8640;1071.365;50.269314;109.59569
8641;1066.9019;49.423517;110.65282
8642;1072.8334;50.910488;110.9454
8643;1079.2661;49.454177;112.65415
8644;1083.108;48.93695;113.31163
8645;1080.5214;49.213549;112.05563
8646;1076.8864;49.455637;111.58352
8647;1074.1852;48.673207;110.87875
8648;1066.9976;49.749785;109.34402
8649;1060.716;48.252382;109.81082
8650;1054.8137;48.519864;109.65413
8651;1056.6161;48.444267;110.62465
8652;1063.9427;49.525552;111.2621
8653;1073.4823;49.17273;112.78537
8654;1081.4054;48.446863;113.81775
8655;1089.9987;50.770757;115.3392
8656;1103.7274;50.98278;115.38128
8657;1110.5308;52.421578;115.2325
8658;1116.1011;50.740539;116.91847
8659;1121.7944;52.123032;117.58301
8660;1123.899;51.602791;115.57744
8661;1118.9018;51.799995;115.29848
8662;1114.788;52.617567;114.07677
8663;1117.744;54.812029;113.86493
8664;1128.7965;55.096864;115.78938
8665;1138.2934;54.527961;117.63587
8666;1145.5018;54.34719;116.8055
8667;1141.4018;53.334692;117.27407
8668;1141.5511;52.767591;118.9923
8669;1140.3935;50.622584;118.58104
8670;1127.1099;47.820963;119.59329
8671;1112.741;46.084292;118.75916
8672;1106.5901;45.959589;119.89562
8673;1104.8169;44.922008;120.62852
8674;1101.4372;43.593857;120.60941
8675;1095.9895;43.492723;120.28169
8676;1096.4901;44.834732;120.75422
8677;1102.6173;44.802312;121.5568
8678;1106.4996;44.914653;120.49056
8679;1103.6861;45.384214;119.44223
8680;1103.218;46.030443;119.75408
8681;1109.1278;47.014644;120.05441
8682;1113.5647;47.145632;120.24648
8683;1115.9251;48.071202;119.62874
8684;1119.975;49.093388;119.37579
8685;1122.7291;49.291619;118.0708
8686;1114.3318;49.361553;116.05045
8687;1106.7043;50.267965;115.59648
8688;1111.3554;51.73867;116.04879
8689;1114.4533;50.176353;116.25862
8690;1107.7707;48.764748;115.87187
8691;1105.8601;50.264195;116.63653
8692;1110.6717;50.62204;115.27495
8693;1105.1992;49.563652;115.10209
8694;1098.8356;49.239963;114.41395
8695;1094.1557;49.562608;113.33993
8696;1091.9444;51.114182;113.12541
8697;1092.5945;50.033539;113.39599
8698;1094.2292;50.796035;114.1204
8699;1100.3553;52.118863;113.21745
8700;1103.5524;51.15823;114.02914
8701;1105.3348;51.190287;115.04788
8702;1106.6964;50.459289;115.12616
8703;1099.7515;48.261853;114.73881
8704;1090.5725;48.062307;115.5177
8705;1088.1703;47.659574;114.49657
8706;1081.5223;47.717322;112.4896
8707;1066.5382;46.045347;111.558
8708;1058.8868;46.18262;112.37054
8709;1053.0544;44.901513;111.43452
8710;1041.2666;43.630515;111.53786
8711;1042.5994;43.863186;113.66222
8712;1050.6834;43.315062;114.41449
8713;1047.3558;41.568562;114.05849
8714;1035.2437;38.844689;113.55193
8715;1025.8003;40.060482;114.65441
8716;1034.6297;41.942338;114.33756
8717;1038.115;42.290961;113.49209
8718;1037.9566;41.520481;113.0206
8719;1029.6442;41.24189;111.70725
8720;1029.1436;43.513067;111.58695
8721;1035.4702;43.901515;112.68079
8722;1042.0664;45.340198;110.77185
8723;1042.9599;45.805165;110.25338
8724;1043.9489;46.077637;110.85654
8725;1048.5821;46.635824;111.34764
8726;1048.1406;46.017406;109.04249
8727;1040.2215;45.546736;109.50266
8728;1039.3138;46.64058;109.87879
8729;1042.9513;47.418359;109.18906
8730;1041.2042;47.795098;107.35964
8731;1034.7445;47.860064;106.08858
8732;1025.1791;46.340857;105.31042
8733;1012.1722;45.893302;104.16056
8734;1003.6941;46.453011;103.33824
8735;1000.5349;46.379083;103.30579
8736;998.51012;46.592185;102.21729
8737;998.91378;48.035863;102.43178
8738;1000.9391;47.543684;101.70031
8739;995.16221;47.621066;100.64231
8740;989.98221;48.150549;100.48852
8741;992.44924;49.930492;99.518495
8742;996.05604;49.993072;99.987946
8743;1001.0722;49.513757;101.09112
8744;1005.1622;49.909442;100.87542
8745;1007.4147;48.926592;101.51102
8746;1008.3335;49.344995;102.65126
8747;1015.2999;49.639806;103.55177
8748;1019.3532;47.893323;104.63493
8749;1012.4605;46.035682;104.70925
8750;1007.2839;45.716463;104.71119
8751;1007.5379;45.341927;106.25561
8752;1011.7598;45.73379;107.49208
8753;1021.9472;45.394838;108.25452
8754;1025.4489;46.48085;107.71329
8755;1031.9674;45.935606;109.47114
8756;1036.9101;46.152844;109.38878
8757;1036.533;45.423282;108.82122
8758;1033.7712;45.272953;109.0466
8759;1036.9135;47.155057;110.17739
8760;1048.8987;47.829098;110.86737
8761;1060.0484;48.644286;111.29717
8762;1066.1385;49.113657;111.08958
8763;1065.3583;48.226832;110.90947
8764;1063.9994;48.364784;111.1067
8765;1068.0485;48.698587;111.77676
8766;1071.3697;48.783591;112.01889
8767;1078.6416;49.827062;113.98593
8768;1090.6391;49.752969;114.09503
8769;1092.9039;49.627634;113.80742
8770;1093.0071;51.156275;113.50085
8771;1098.4454;50.948465;114.3595
8772;1100.8478;50.477316;114.14978
8773;1098.1648;49.975784;114.29688
8774;1098.2193;51.398261;113.75136
8775;1102.491;51.823158;114.03273
8776;1104.3746;51.295842;113.80519
8777;1103.4847;51.388888;113.84624
8778;1101.1027;49.957733;114.71788
8779;1097.5593;50.111057;113.15504
8780;1090.4001;49.400543;113.38167
8781;1085.9726;48.909111;113.56371
8782;1083.4259;48.459129;113.24905
8783;1082.6513;48.139769;113.89267
8784;1084.7129;48.628176;114.577
8785;1089.0401;48.747556;115.45145
8786;1092.9938;48.11975;115.39578
8787;1090.6009;48.37943;114.89408
8788;1092.4069;47.976825;116.10022
8789;1093.6299;46.93587;116.34189
8790;1089.703;46.709605;115.48789
8791;1082.8104;45.444818;115.67042
8792;1080.9546;44.686021;117.90381
8793;1084.7325;43.924026;118.89641
8794;1082.6109;42.053975;119.48263
8795;1078.6896;43.322342;118.22533
8796;1074.7492;41.477498;117.71229
8797;1062.1823;41.376366;116.15987
8798;1050.4471;40.308147;115.64565
8799;1041.5821;39.598218;115.74799
8800;1039.3545;40.631391;114.74608
8801;1038.2286;40.344787;115.23387
8802;1038.8943;40.388903;114.84643
8803;1040.9838;42.333492;115.51673
8804;1053.722;42.930689;115.65271
8805;1060.804;44.302291;116.33856
8806;1066.4139;43.341701;117.05176
8807;1066.254;44.268047;115.18798
8808;1063.9731;42.932928;115.91754
8809;1059.9651;42.470499;115.46072
8810;1058.3521;43.391462;115.72812
8811;1062.5055;44.367769;115.14975
8812;1066.2708;44.429169;116.78975
8813;1067.6948;43.713051;114.85584
8814;1065.225;46.003737;114.71258
8815;1068.1886;45.67739;114.57053
8816;1061.4967;42.895526;113.65408
8817;1052.3961;43.460689;114.65497
8818;1052.8458;43.773038;113.91504
8819;1055.4469;44.284713;114.3735
8820;1057.3988;44.369496;114.77715
8821;1060.8676;44.433796;114.33106
8822;1061.4276;44.908902;114.55348
8823;1066.546;46.240193;114.62031
8824;1071.6155;46.36945;114.49707
8825;1073.7054;46.420119;113.98751
8826;1077.0947;49.604829;114.07451
8827;1089.0785;49.709755;114.15202
8828;1096.867;50.543705;115.48858
8829;1103.8959;51.037705;113.96791
8830;1104.6901;53.604177;112.58268
8831;1104.3555;51.825167;113.19682
8832;1102.8829;53.052655;111.96525
8833;1103.856;53.21799;112.78828
8834;1105.8337;52.755038;112.79793
8835;1104.6928;51.918739;112.70897
8836;1099.2104;51.610583;112.94744
8837;1103.6766;54.324298;112.92047
8838;1112.5499;54.544609;113.1234
8839;1116.7883;54.05625;112.68196
8840;1117.0601;55.015023;113.58064
8841;1121.8015;56.18132;112.65209
8842;1127.6867;57.276769;112.46826
8843;1134.3131;57.669705;112.939
8844;1136.3042;57.534646;112.41329
8845;1137.0073;58.632284;112.70088
8846;1142.0193;58.053033;112.89707
8847;1144.1929;58.298411;113.37336
8848;1147.8238;59.229324;113.61402
8849;1151.8802;59.190941;113.73032
8850;1152.5048;59.305007;113.92053
8851;1157.5175;60.001444;114.70732
8852;1168.1331;60.998525;115.34109
8853;1170.3273;60.194225;114.25206
8854;1170.626;62.356618;114.75915
8855;1180.7037;63.179209;115.19423
8856;1190.0653;62.081716;116.38012
8857;1187.9574;61.851887;115.18718
8858;1180.0623;60.752832;114.61546
8859;1169.3351;60.357792;112.03525
8860;1150.5392;59.531613;110.3823
8861;1132.6948;58.218405;108.13429
8862;1121.8618;59.457289;110.27595
8863;1128.9083;59.08175;109.94965
8864;1126.9601;59.038349;109.86492
8865;1122.9181;56.984993;109.87416
8866;1121.5863;57.250857;111.95378
8867;1125.7078;57.598054;110.98404
8868;1120.6399;55.41487;110.84184
8869;1114.0442;56.172982;111.84702
8870;1126.2219;58.549888;112.62995
8871;1138.9847;60.55088;111.48855
8872;1146.0681;61.643776;111.22205
8873;1150.9123;61.919527;110.83918
8874;1151.5925;60.547441;111.06532
8875;1150.2799;61.611757;111.31003
8876;1156.2814;62.675113;112.30172
8877;1162.1711;62.521109;111.51641
8878;1162.7118;62.082057;112.53923
8879;1160.6845;60.826297;112.25022
8880;1153.8494;60.226846;111.04769
8881;1148.5367;60.359062;112.0985
8882;1151.4101;60.687677;111.67712
8883;1154.249;61.256982;112.57517
8884;1156.0404;61.031413;112.56538
8885;1158.7431;60.925608;112.79381
8886;1161.2537;61.907664;112.68165
8887;1158.3046;59.757835;112.35439
8888;1151.361;59.962936;112.84205
8889;1151.521;59.352171;112.21632
8890;1151.5582;60.33649;114.01265
8891;1162.7193;60.458739;114.41335
8892;1165.4449;59.815833;114.86487
8893;1167.1751;59.034123;116.16095
8894;1168.6656;58.642175;116.0921
8895;1163.658;56.893566;116.27239
8896;1157.0498;56.652897;115.95288
8897;1156.7494;55.801835;118.40314
8898;1164.8217;56.181266;119.74701
8899;1171.9255;56.245691;119.56865
8900;1176.8726;57.730173;120.42794
8901;1188.9954;57.697698;121.62678
8902;1192.098;57.4304;121.11185
8903;1188.8474;58.032742;119.55043
8904;1186.157;57.144219;120.57094
8905;1185.3822;57.911611;120.44735
8906;1186.3774;57.85747;120.1439
8907;1189.8793;58.561293;119.57606
8908;1190.3726;57.788289;120.73625
8909;1193.3131;58.216913;121.72419
8910;1198.3304;57.56515;121.45938
8911;1191.5803;55.11583;121.64485
8912;1181.336;53.494774;121.55874
8913;1171.4915;53.94237;121.60776
8914;1169.8185;53.786444;121.10406
8915;1166.9392;52.296061;121.09285
8916;1160.4165;53.663659;119.81525
8917;1155.7216;52.698478;119.66422
8918;1149.711;51.695276;119.27911
8919;1141.9607;51.606566;118.5316
8920;1135.493;50.861213;118.85133
8921;1128.8727;49.189014;117.81615
8922;1113.8811;48.43788;116.91876
8923;1108.9543;49.329629;116.98955
8924;1110.3469;48.83504;116.74131
8925;1104.1313;48.424909;116.08284
8926;1099.4208;49.599904;114.94425
8927;1098.6271;50.138519;113.82836
8928;1094.1155;50.832855;112.72051
8929;1091.0258;51.485351;110.48204
8930;1080.6097;50.415586;110.1876
8931;1075.4861;51.391674;109.90053
8932;1078.3518;52.543112;109.90537
8933;1084.0361;52.652461;110.77464
8934;1084.157;52.144382;109.1332
8935;1084.1919;52.679555;111.74245
8936;1093.0286;52.099317;111.77507
8937;1093.4585;51.33635;111.79829
8938;1088.9236;51.403324;110.92646
8939;1083.7343;51.019135;110.42661
8940;1081.267;51.220476;111.28151
8941;1083.3775;50.221657;111.94604
8942;1079.1323;49.69739;111.72504
8943;1079.2537;50.149014;111.94525
8944;1084.5999;51.488478;112.71931
8945;1094.8051;52.910454;112.06158
8946;1099.5071;52.801565;112.10207
8947;1105.6227;52.233265;114.64312
8948;1113.618;53.123405;115.22109
8949;1123.694;55.394002;114.71369
8950;1131.8263;54.906434;115.14193
8951;1132.2563;56.061729;113.95393
8952;1137.6489;57.983448;113.82236
8953;1144.3454;58.636184;113.01392
8954;1148.7157;59.954441;113.4609
8955;1157.672;59.024141;115.57229
8956;1167.188;59.643824;116.98446
8957;1176.3452;58.022255;118.40641
8958;1178.3802;58.400741;117.93499
8959;1179.3086;59.187259;119.23304
8960;1185.8241;58.426115;120.24526
8961;1189.3782;58.640191;119.83369
8962;1186.8886;57.355557;119.29415
8963;1181.0164;58.08415;118.32067
8964;1178.6093;59.536523;117.26151
8965;1180.4165;59.365959;117.58343
8966;1183.4957;60.335897;118.0045
8967;1190.4189;61.181608;118.26384
8968;1191.0287;60.675168;116.57491
8969;1184.6863;59.409847;117.03148
8970;1175.8313;59.078994;116.1725
8971;1165.483;57.822673;114.42591
8972;1151.8436;57.006318;113.91164
8973;1148.2299;58.587981;113.96388
8974;1149.0327;59.522494;113.04096
8975;1151.3619;58.376754;113.43195
8976;1145.6911;57.127744;113.65518
8977;1144.3156;57.313179;114.02195
8978;1145.3644;58.797077;113.70823
8979;1146.3787;56.665136;115.16993
8980;1145.457;57.428972;113.20151
8981;1142.1989;58.032146;113.01682
8982;1142.2073;57.50386;113.70632
8983;1140.4161;56.564318;113.3625
8984;1134.9539;55.430274;114.388
8985;1129.4754;55.070873;112.16527
8986;1117.3944;53.524278;112.95461
8987;1106.9734;50.918952;113.01908
8988;1101.0429;51.703001;114.0641
8989;1102.8;49.632038;114.98244
8990;1095.8075;49.183803;113.68739
8991;1090.8861;50.740813;112.85411
8992;1092.1768;50.061827;113.56606
8993;1090.8215;50.530795;112.38434
8994;1090.6176;50.598326;112.59911
8995;1089.5043;50.648678;112.60561
8996;1094.3728;51.522304;113.84428
8997;1101.9778;51.196988;113.36616
8998;1099.0301;51.790726;112.62555
8999;1092.8138;49.619579;112.36633
9000;1083.6207;51.216961;111.22888
9001;1090.6498;53.020004;112.73063
9002;1105.347;55.030891;112.90236
9003;1118.8053;55.170859;112.27686
9004;1122.5071;56.474331;113.69265
9005;1136.1544;58.204091;114.10938
9006;1142.746;56.165158;113.67045
9007;1136.8111;57.371335;113.14512
9008;1137.9732;57.369786;112.65124
9009;1137.1555;57.978054;112.74477
9010;1138.5501;59.278469;111.14266
9011;1137.5775;59.314437;110.8497
9012;1131.8166;58.139913;110.3011
9013;1123.9791;57.517072;109.30215
9014;1117.0731;58.037141;109.51864
9015;1114.3518;56.686907;109.37628
9016;1109.0611;56.140926;109.45922
9017;1111.2508;56.695091;111.17334
9018;1119.4562;57.91047;110.82327
9019;1123.6149;57.003761;111.60057
9020;1120.8825;56.229251;111.22425
9021;1119.7635;56.993176;111.08109
9022;1121.2841;56.618257;110.84982
9023;1123.3591;57.386895;112.64735
9024;1134.2311;58.379482;112.95724
9025;1142.9253;59.361343;111.51817
9026;1138.9614;60.164532;110.46468
9027;1139.7492;60.385788;110.46184
9028;1136.9703;59.700489;109.83839
9029;1131.3091;59.017843;109.61731
9030;1128.1884;60.145325;109.09417
9031;1130.8703;61.9783;108.36402
9032;1133.1197;62.386708;107.61917
9033;1139.9756;63.111474;110.14229
9034;1148.8659;62.733107;109.86844
9035;1152.4614;62.2173;110.91877
9036;1154.8737;62.101942;112.07122
9037;1160.1885;62.761596;111.05592
9038;1166.3343;64.33594;111.36722
9039;1175.4548;64.239246;113.45196
9040;1180.8616;63.210177;113.2058
9041;1175.2719;62.937625;112.25833
9042;1172.6675;63.526569;112.43632
9043;1171.0072;63.047651;111.24437
9044;1162.7107;61.943983;111.84609
9045;1160.6502;62.295261;111.84546
9046;1156.3846;60.600265;110.82703
9047;1152.3539;61.608005;112.14808
9048;1159.6509;62.510548;112.13476
9049;1166.804;62.748981;112.20732
9050;1169.6443;62.722112;113.16541
9051;1174.1073;62.383621;113.99479
9052;1178.2514;61.768279;114.40015
9053;1178.7622;62.35004;115.42243
9054;1181.6377;60.554558;115.4855
9055;1175.2293;59.902758;114.94208
9056;1161.361;57.742401;114.35371
9057;1146.1154;55.762889;114.13734
9058;1141.9992;56.424753;116.65208
9059;1151.1921;55.48022;117.01962
9060;1150.1534;56.268597;116.5748
9061;1154.563;56.080296;117.60855
9062;1157.7611;54.814452;118.27901
9063;1154.2379;54.2978;117.66691
9064;1149.1436;55.521463;117.15011
9065;1151.3819;56.180601;116.8346
9066;1156.2998;56.687539;117.45278
9067;1163.8278;56.396748;118.56453
9068;1170.5523;56.994978;119.40549
9069;1174.4832;55.958876;120.12187
9070;1174.3419;55.983127;119.60237
9071;1172.7337;54.994947;120.32474
9072;1167.4811;53.544052;121.02768
9073;1170.2107;54.683347;122.36697
9074;1174.855;52.321957;123.17803
9075;1175.7316;54.004438;123.25271
9076;1179.5028;53.153014;123.89732
9077;1172.0878;51.684958;121.89356
9078;1168.6692;54.210495;123.46588
9079;1177.8039;53.543691;122.62063
9080;1175.7238;53.928978;121.74008
9081;1168.945;53.039234;121.11385
9082;1168.9191;53.356635;123.25028
9083;1181.4914;55.010787;124.30777
9084;1195.2284;55.312402;124.93067
9085;1201.9569;55.498345;125.22462
9086;1199.0138;55.25096;123.33156
9087;1191.5754;54.702521;121.88181
9088;1180.6745;54.57952;121.50235
9089;1180.8328;56.508728;121.65689
9090;1186.5724;57.662015;120.55742
9091;1190.0069;58.805519;120.60243
9092;1197.6732;59.712661;120.00601
9093;1196.0798;58.304812;120.00329
9094;1187.1294;57.209115;119.54463
9095;1180.0455;58.766532;117.64225
9096;1182.224;59.61425;119.40637
9097;1197.1219;61.029354;119.89155
9098;1198.5205;59.668274;118.53728
9099;1189.7537;59.093125;117.38084
9100;1181.7911;60.300925;116.19791
9101;1178.5716;60.065947;115.85136
9102;1174.7764;59.439633;115.87138
9103;1173.2433;60.222389;116.37967
9104;1176.9047;60.341374;115.69638
9105;1172.5435;59.700753;115.63969
9106;1172.7425;60.71554;115.3713
9107;1172.4335;59.777004;114.96975
9108;1161.7041;58.353797;113.70039
9109;1150.7769;58.352988;112.56037
9110;1140.811;57.430871;111.19368
9111;1129.6041;57.08759;111.82699
9112;1127.8281;56.222697;112.82996
9113;1128.7205;56.552072;112.63177
9114;1133.9804;58.711715;112.24063
9115;1144.2454;58.34874;114.49965
9116;1149.9069;58.136424;113.76413
9117;1147.4845;57.452676;113.60971
9118;1147.7302;56.734964;115.42227
9119;1151.614;57.149902;115.86005
9120;1158.0351;58.537057;115.95663
9121;1164.8872;58.514089;116.21774
9122;1167.9215;59.305908;116.54471
9123;1173.1473;58.784161;117.92507
9124;1177.5365;57.99886;119.08614
9125;1180.7855;57.987931;119.78656
9126;1190.5565;58.257595;121.64417
9127;1196.4702;57.942186;122.39035
9128;1199.0185;58.338524;120.8085
9129;1194.4233;56.543658;121.29983
9130;1186.5991;56.182886;120.05207
9131;1183.8784;57.310397;121.82012
9132;1194.0657;56.934976;123.13085
9133;1200.2371;56.850095;123.40782
9134;1202.0753;56.641313;124.04727
9135;1206.9834;57.137258;124.41721
9136;1208.4246;57.080363;123.45727
9137;1205.4191;57.413177;122.24044
9138;1202.0758;57.03654;122.84373
9139;1202.2731;58.268588;122.78011
9140;1201.5625;54.731063;123.8472
9141;1193.6869;54.181448;124.26772
9142;1187.075;53.88858;122.64647
9143;1182.6293;54.492692;123.5391
9144;1193.5281;56.180599;125.30327
9145;1202.2963;54.432956;124.13649
9146;1190.7122;52.885922;123.40782
9147;1174.8399;51.008815;122.78233
9148;1162.6706;50.85191;122.84539
9149;1157.7732;49.176915;122.84568
9150;1152.921;49.719469;123.01586
9151;1149.7964;49.295709;121.84476
9152;1145.4933;49.909448;121.43693
9153;1138.4412;49.015221;120.12965
9154;1132.2359;49.516296;119.51776
9155;1127.9613;49.391483;118.62433
9156;1122.7085;49.056684;118.65698
9157;1118.0196;48.189017;118.0098
9158;1112.9912;47.953027;118.35493
9159;1109.7885;48.75242;117.17909
9160;1108.6608;50.442027;116.22459
9161;1112.0954;50.495263;116.41299
9162;1122.5904;51.614096;119.17615
9163;1135.1977;51.979557;118.44962
9164;1133.1252;50.568175;118.20621
9165;1125.5608;50.485514;117.89758
9166;1126.7066;50.103685;119.17449
9167;1130.3698;50.603544;119.56352
9168;1133.703;51.221304;118.76784
9169;1136.2671;52.320152;119.08519
9170;1144.3003;52.437285;120.03728
9171;1150.9335;53.049495;119.7124
9172;1154.2665;53.041726;119.97133
9173;1152.3327;51.678709;120.00959
9174;1145.6319;52.300087;119.35314
9175;1150.1201;51.820383;120.85245
9176;1148.9336;50.355726;120.80252
9177;1145.0563;50.585105;121.03571
9178;1146.2663;49.97733;121.47094
9179;1140.0578;50.344734;120.04261
9180;1135.6203;50.620691;118.55953
9181;1129.8134;52.103386;117.43293
9182;1134.9775;53.415411;117.24711
9183;1142.5563;54.877965;118.17549
9184;1149.7281;54.163016;118.20749
9185;1146.8602;53.652528;116.99324
9186;1145.5911;54.660816;117.1296
9187;1146.0207;54.821726;116.99768
9188;1152.5156;54.880255;120.30347
9189;1163.8015;55.178274;119.70784
9190;1162.2983;54.51965;119.65312
9191;1162.0571;55.17315;119.48346
9192;1165.5319;54.559929;120.73341
9193;1166.5611;52.890177;121.0716
9194;1161.5461;51.773613;120.7471
